CandidateID,YearsExperience,EducationLevel,SkillScore,Certifications,ShouldHire
4454,0,High School,87.46,2,1
4455,5,Bachelor’s,69.15,1,1
4456,8,High School,72.17,3,1
4457,5,High School,62.23,0,1
4458,3,Bachelor’s,81.66,2,1
4459,3,Master’s,70.69,0,0
4460,10,PhD,64.08,0,1
4461,10,Master’s,66.69,2,1
4462,5,High School,42.38,2,1
4463,3,Bachelor’s,54.54,1,0
4464,8,Master’s,64.17,1,1
4465,2,Master’s,67.25,0,0
4466,5,Bachelor’s,65.45,0,1
4467,2,Master’s,86.43,0,1
4468,1,Bachelor’s,71.44,1,0
4469,0,Bachelor’s,76.9,1,0
4470,8,Bachelor’s,79.87,2,1
4471,10,Bachelor’s,91.68,2,1
4472,20,High School,64.42,0,1
4473,6,Bachelor’s,66.65,0,1
4474,3,High School,79.08,2,0
4475,3,Master’s,86.26,0,1
4476,3,Bachelor’s,62.49,0,0
4477,6,Master’s,73.92,1,1
4478,3,Bachelor’s,71.4,0,0
4479,5,Bachelor’s,79.65,0,1
4480,9,High School,62.73,0,1
4481,10,Bachelor’s,62.1,1,1
4482,4,Bachelor’s,71.22,2,0
4483,4,Bachelor’s,73.05,1,1
4484,2,High School,67.57,1,0
4485,20,Bachelor’s,67.62,1,1
4486,9,Master’s,100.0,0,1
4487,11,Bachelor’s,55.75,2,1
4488,3,Master’s,73.74,2,1
4489,16,Bachelor’s,64.07,1,1
4490,0,Bachelor’s,52.38,0,1
4491,5,High School,44.1,1,0
4492,5,Bachelor’s,63.25,1,1
4493,14,High School,66.77,0,1
4494,5,High School,84.11,0,0
4495,5,Master’s,67.42,0,1
4496,11,Bachelor’s,76.24,0,1
4497,2,Bachelor’s,73.47,1,0
4498,10,Master’s,78.96,1,1
4499,0,Master’s,69.77,2,1
4500,3,Bachelor’s,62.7,1,0
4501,4,High School,67.24,1,0
4502,12,Bachelor’s,67.76,1,0
4503,2,Master’s,84.79,0,1
4504,9,Bachelor’s,89.74,1,1
4505,5,Bachelor’s,70.12,1,1
4506,13,Bachelor’s,61.97,2,1
4507,2,Master’s,73.75,3,1
4508,3,High School,75.22,1,0
4509,9,High School,65.34,2,1
4510,4,High School,77.2,0,0
4511,1,Bachelor’s,90.03,0,1
4512,1,PhD,83.32,0,1
4513,6,Bachelor’s,84.37,1,1
4514,3,High School,75.19,2,1
4515,10,High School,84.52,0,1
4516,4,Master’s,54.23,0,0
4517,4,Master’s,87.31,1,1
4518,7,Bachelor’s,49.5,0,1
4519,10,High School,72.87,2,1
4520,9,Master’s,82.0,2,1
4521,0,Bachelor’s,59.21,1,0
4522,5,Bachelor’s,83.66,0,1
4523,6,Bachelor’s,75.52,0,1
4524,6,Bachelor’s,79.01,1,1
4525,2,Bachelor’s,81.89,1,1
4526,4,Bachelor’s,86.62,0,1
4527,3,Bachelor’s,78.23,0,0
4528,15,Bachelor’s,93.68,0,0
4529,0,High School,84.19,1,1
4530,6,Bachelor’s,80.86,1,1
4531,2,High School,68.87,2,0
4532,9,Master’s,62.15,1,1
4533,10,Bachelor’s,77.7,0,0
4534,1,Master’s,79.32,0,0
4535,3,High School,72.47,1,0
4536,0,High School,65.01,0,0
4537,7,Master’s,85.66,0,1
4538,0,Bachelor’s,76.9,1,0
4539,4,Master’s,78.69,1,0
4540,3,Master’s,70.79,2,1
4541,4,Master’s,66.55,1,0
4542,5,High School,77.11,1,1
4543,8,High School,77.14,1,0
4544,6,Bachelor’s,74.23,0,1
4545,2,Bachelor’s,73.76,1,0
4546,2,High School,48.2,2,0
4547,17,Master’s,76.9,1,1
4548,9,Master’s,71.99,3,1
4549,9,Master’s,80.55,3,1
4550,5,High School,72.77,5,1
4551,9,High School,59.26,2,1
4552,0,Bachelor’s,64.63,3,0
4553,4,Bachelor’s,50.4,0,1
4554,2,High School,64.72,2,0
4555,4,Master’s,87.51,0,0
4556,1,Bachelor’s,59.53,0,0
4557,10,Master’s,83.05,0,1
4558,5,Bachelor’s,78.48,0,1
4559,3,High School,64.63,1,0
4560,3,High School,67.69,0,0
4561,5,Bachelor’s,71.21,1,1
4562,5,High School,74.87,0,1
4563,6,Master’s,71.08,0,1
4564,7,Bachelor’s,67.3,2,1
4565,10,Master’s,63.65,0,1
4566,5,Master’s,71.89,1,1
4567,4,Bachelor’s,70.13,0,0
4568,5,Bachelor’s,83.06,0,1
4569,4,Bachelor’s,89.06,1,1
4570,5,High School,47.81,0,0
4571,0,Master’s,68.8,0,0
4572,9,Bachelor’s,67.73,0,1
4573,7,Bachelor’s,70.24,0,1
4574,5,Bachelor’s,64.35,2,1
4575,9,Bachelor’s,72.15,0,1
4576,9,High School,66.23,1,1
4577,18,High School,81.46,2,1
4578,5,Bachelor’s,61.95,0,1
4579,9,Bachelor’s,71.57,0,1
4580,0,High School,66.58,1,0
4581,4,Bachelor’s,89.25,0,1
4582,0,Bachelor’s,85.52,3,1
4583,1,Master’s,80.15,0,1
4584,10,PhD,79.06,0,1
4585,1,Master’s,94.15,2,1
4586,9,Master’s,69.0,0,0
4587,7,Bachelor’s,66.5,1,1
4588,8,Master’s,45.99,0,1
4589,5,High School,52.29,0,1
4590,5,High School,80.09,0,1
4591,4,Bachelor’s,68.25,0,0
4592,2,Bachelor’s,65.82,2,0
4593,5,High School,79.65,0,1
4594,10,Bachelor’s,72.5,0,1
4595,3,Bachelor’s,72.9,3,0
4596,16,Bachelor’s,61.93,1,1
4597,5,Master’s,83.93,0,1
4598,1,Bachelor’s,57.39,0,0
4599,2,Master’s,87.7,0,1
4600,5,Bachelor’s,59.69,3,1
4601,5,Bachelor’s,65.97,2,1
4602,15,Bachelor’s,71.29,0,1
4603,4,Master’s,65.47,0,0
4604,3,High School,61.36,1,0
4605,5,Bachelor’s,73.38,2,1
4606,5,Bachelor’s,79.83,2,1
4607,10,Master’s,78.4,1,1
4608,5,Bachelor’s,75.17,2,1
4609,10,PhD,83.77,1,1
4610,1,High School,74.39,1,0
4611,2,Master’s,65.9,0,0
4612,3,Master’s,59.5,0,0
4613,10,Bachelor’s,71.14,0,0
4614,2,High School,78.14,1,0
4615,6,Master’s,52.16,3,1
4616,0,Bachelor’s,73.68,1,1
4617,10,Master’s,70.62,1,1
4618,10,High School,68.77,0,1
4619,6,Bachelor’s,72.14,0,1
4620,6,Bachelor’s,70.45,0,1
4621,4,Bachelor’s,74.73,1,0
4622,2,Bachelor’s,64.58,0,0
4623,9,Master’s,79.88,1,1
4624,1,PhD,64.56,0,0
4625,4,Bachelor’s,76.1,2,0
4626,5,Bachelor’s,62.59,0,1
4627,7,Master’s,98.48,1,1
4628,4,High School,76.09,1,0
4629,1,High School,65.84,0,0
4630,5,Bachelor’s,60.87,1,1
4631,4,Bachelor’s,77.98,0,0
4632,5,Bachelor’s,75.48,1,1
4633,6,Bachelor’s,60.89,3,1
4634,8,Bachelor’s,73.61,0,1
4635,3,Bachelor’s,68.15,0,0
4636,10,Master’s,80.39,0,1
4637,2,Bachelor’s,88.9,1,1
4638,0,Bachelor’s,89.04,0,0
4639,1,Bachelor’s,88.15,0,1
4640,9,High School,64.03,3,1
4641,1,Master’s,69.6,0,0
4642,8,Master’s,75.27,1,1
4643,3,Master’s,68.93,2,1
4644,7,Bachelor’s,75.76,1,1
4645,5,Bachelor’s,83.56,1,0
4646,10,PhD,82.92,0,1
4647,2,Bachelor’s,88.34,0,1
4648,6,Master’s,80.0,1,1
4649,1,Bachelor’s,82.9,0,1
4650,4,High School,83.28,2,1
4651,5,High School,75.03,1,0
4652,2,Bachelor’s,47.09,0,0
4653,3,High School,63.33,0,0
4654,9,High School,55.65,0,1
4655,6,High School,58.19,2,1
4656,1,Bachelor’s,64.99,0,0
4657,9,High School,55.34,1,1
4658,5,Bachelor’s,64.57,2,0
4659,1,Bachelor’s,56.45,0,0
4660,14,Bachelor’s,66.22,2,1
4661,1,Bachelor’s,78.18,1,0
4662,0,Bachelor’s,75.74,0,0
4663,6,PhD,70.75,1,1
4664,2,Bachelor’s,74.12,0,0
4665,6,PhD,80.65,2,1
4666,9,PhD,84.36,1,1
4667,1,Master’s,73.39,0,1
4668,3,Bachelor’s,66.83,0,0
4669,1,Bachelor’s,75.24,0,0
4670,12,High School,50.46,1,1
4671,6,Bachelor’s,69.62,0,1
4672,0,High School,87.91,0,1
4673,5,High School,48.21,0,1
4674,6,Bachelor’s,56.48,0,1
4675,1,Bachelor’s,72.51,0,0
4676,4,High School,70.07,2,0
4677,5,Bachelor’s,66.29,0,1
4678,2,Bachelor’s,88.64,1,1
4679,5,High School,72.94,2,1
4680,6,Master’s,68.81,1,1
4681,1,Bachelor’s,53.95,0,0
4682,4,High School,60.88,2,0
4683,9,Bachelor’s,60.74,0,1
4684,6,High School,80.06,0,1
4685,7,Master’s,67.64,0,1
4686,5,Bachelor’s,79.97,2,1
4687,7,High School,70.08,0,1
4688,1,Master’s,80.38,0,1
4689,1,Master’s,84.11,0,1
4690,5,Bachelor’s,83.67,0,1
4691,4,High School,73.83,2,0
4692,5,High School,66.0,2,1
4693,1,High School,47.24,5,0
4694,5,Bachelor’s,73.25,4,1
4695,3,Bachelor’s,85.28,2,1
4696,4,High School,64.19,0,0
4697,5,Bachelor’s,79.23,0,1
4698,13,Master’s,67.79,0,1
4699,5,PhD,90.33,0,1
4700,9,Master’s,79.15,0,1
4701,6,Master’s,83.5,0,1
4702,8,Bachelor’s,77.52,0,1
4703,4,Bachelor’s,75.71,0,0
4704,5,High School,75.55,1,1
4705,1,PhD,80.94,1,1
4706,5,High School,72.27,0,1
4707,10,Bachelor’s,64.67,0,1
4708,0,PhD,58.74,1,0
4709,4,Bachelor’s,74.01,1,0
4710,10,Master’s,76.37,2,1
4711,9,Bachelor’s,71.36,0,1
4712,1,Bachelor’s,74.81,1,0
4713,6,Master’s,82.04,0,1
4714,6,Bachelor’s,52.37,2,1
4715,10,Master’s,65.24,0,1
4716,1,Master’s,69.94,0,0
4717,4,High School,67.91,1,0
4718,4,Master’s,84.07,0,1
4719,7,PhD,83.79,0,1
4720,10,Master’s,68.6,5,1
4721,0,Master’s,81.07,2,1
4722,0,Master’s,71.13,0,0
4723,0,High School,61.29,0,0
4724,1,High School,63.98,1,0
4725,1,Bachelor’s,60.06,0,0
4726,1,High School,81.84,0,1
4727,2,Master’s,55.64,1,0
4728,5,Bachelor’s,71.07,0,1
4729,3,Bachelor’s,81.66,2,1
4730,3,Master’s,76.7,1,1
4731,1,Master’s,93.6,0,0
4732,6,High School,64.7,1,1
4733,5,High School,89.53,0,1
4734,0,Bachelor’s,80.43,1,1
4735,1,Bachelor’s,71.9,1,0
4736,10,Bachelor’s,74.53,0,1
4737,4,High School,48.93,0,0
4738,14,Master’s,76.28,3,1
4739,3,High School,69.45,0,0
4740,5,Master’s,71.22,1,0
4741,14,Bachelor’s,64.38,1,1
4742,8,Bachelor’s,73.38,0,1
4743,7,Master’s,73.44,0,1
4744,9,High School,71.77,0,1
4745,10,Bachelor’s,79.32,0,1
4746,4,PhD,79.63,1,0
4747,2,Bachelor’s,75.26,1,0
4748,2,Master’s,88.19,1,1
4749,0,Bachelor’s,87.98,2,1
4750,2,Master’s,92.13,2,1
4751,5,Bachelor’s,78.35,1,1
4752,9,Bachelor’s,79.91,0,1
4753,3,Bachelor’s,76.6,0,0
4754,1,High School,65.73,0,1
4755,8,Master’s,73.61,1,1
4756,2,Master’s,88.17,0,1
4757,5,Bachelor’s,73.54,0,1
4758,3,High School,73.39,0,0
4759,5,Bachelor’s,69.0,1,1
4760,4,Master’s,64.9,0,0
4761,4,High School,83.61,2,1
4762,4,High School,74.02,1,0
4763,0,High School,98.32,0,1
4764,4,Master’s,70.29,0,0
4765,3,Bachelor’s,70.56,1,0
4766,9,Bachelor’s,76.48,1,1
4767,1,Master’s,67.66,2,1
4768,1,Bachelor’s,54.04,0,0
4769,4,Bachelor’s,84.76,3,1
4770,4,Bachelor’s,76.64,1,0
4771,5,High School,56.33,0,1
4772,3,Master’s,75.06,0,0
4773,5,Bachelor’s,72.23,0,1
4774,14,Bachelor’s,76.59,1,1
4775,3,Bachelor’s,65.5,0,0
4776,3,High School,75.07,1,0
4777,3,Bachelor’s,37.04,0,0
4778,0,High School,81.57,0,1
4779,2,Master’s,71.0,0,0
4780,2,PhD,68.57,1,0
4781,6,High School,64.4,4,1
4782,5,High School,67.83,0,1
4783,12,High School,72.14,1,1
4784,1,Master’s,80.47,0,1
4785,8,Bachelor’s,68.26,1,1
4786,9,Bachelor’s,61.3,0,1
4787,0,High School,69.86,0,0
4788,6,Bachelor’s,64.34,2,1
4789,3,Bachelor’s,82.38,2,1
4790,7,Bachelor’s,73.98,2,1
4791,0,Bachelor’s,72.91,0,0
4792,6,Master’s,63.51,2,1
4793,5,Bachelor’s,68.88,0,0
4794,1,Master’s,53.9,0,0
4795,5,Master’s,72.29,2,1
4796,3,High School,83.91,0,1
4797,0,Master’s,71.24,0,0
4798,5,Bachelor’s,61.77,1,0
4799,3,Master’s,79.59,0,0
4800,0,High School,55.94,2,0
4801,5,Master’s,77.96,0,1
4802,5,Bachelor’s,81.11,0,1
4803,3,Bachelor’s,90.68,1,1
4804,5,Bachelor’s,71.96,0,0
4805,1,Master’s,100.0,1,1
4806,3,Bachelor’s,74.03,0,0
4807,5,High School,72.61,1,1
4808,9,Master’s,85.78,2,1
4809,6,Bachelor’s,95.2,0,0
4810,7,Bachelor’s,69.62,1,1
4811,5,Master’s,73.2,2,1
4812,3,High School,54.83,2,0
4813,8,Master’s,92.95,0,1
4814,12,Bachelor’s,58.61,1,1
4815,10,Master’s,64.7,2,1
4816,0,Bachelor’s,82.23,2,1
4817,7,Master’s,74.68,0,1
4818,4,High School,69.77,1,0
4819,3,High School,72.93,0,0
4820,1,Master’s,72.04,2,0
4821,13,PhD,90.67,1,1
4822,5,High School,67.15,0,1
4823,9,Master’s,85.97,1,1
4824,5,Bachelor’s,74.46,2,1
4825,5,Bachelor’s,91.67,1,1
4826,9,High School,79.91,2,1
4827,2,High School,73.76,1,0
4828,1,High School,74.4,1,0
4829,4,Master’s,100.0,0,1
4830,5,High School,71.82,0,1
4831,9,High School,84.74,0,1
4832,5,High School,69.98,0,1
4833,3,PhD,77.15,0,0
4834,7,PhD,60.76,0,1
4835,8,Bachelor’s,73.7,3,0
4836,1,High School,63.19,0,0
4837,5,Bachelor’s,68.09,0,0
4838,10,High School,81.59,0,1
4839,5,High School,50.11,1,1
4840,3,Master’s,82.67,0,0
4841,7,High School,82.29,1,1
4842,4,Bachelor’s,51.47,1,0
4843,5,Bachelor’s,63.83,2,1
4844,5,Master’s,81.44,0,1
4845,3,Bachelor’s,66.96,2,0
4846,4,Bachelor’s,65.12,0,0
4847,12,Bachelor’s,59.46,0,1
4848,0,Bachelor’s,89.18,1,1
4849,9,Bachelor’s,69.57,0,1
4850,5,Bachelor’s,63.93,1,1
4851,5,PhD,74.23,0,1
4852,16,Master’s,66.8,0,1
4853,1,Master’s,81.31,2,1
4854,6,Master’s,63.62,0,1
4855,8,High School,91.81,0,1
4856,6,High School,70.48,0,1
4857,3,Master’s,76.41,1,0
4858,5,Bachelor’s,63.02,0,1
4859,4,High School,67.33,0,0
4860,14,High School,74.03,0,1
4861,0,Bachelor’s,67.21,0,0
4862,4,High School,81.39,1,1
4863,3,Bachelor’s,45.63,1,0
4864,5,High School,75.72,2,1
4865,8,Bachelor’s,71.09,0,1
4866,5,Bachelor’s,80.26,1,1
4867,9,Master’s,78.88,0,1
4868,0,Bachelor’s,78.21,0,1
4869,4,Master’s,78.92,0,0
4870,4,Bachelor’s,74.86,1,0
4871,9,Bachelor’s,85.86,0,1
4872,1,Master’s,68.96,1,0
4873,3,High School,66.74,1,0
4874,0,Bachelor’s,63.94,2,0
4875,7,Bachelor’s,66.58,1,1
4876,5,Master’s,93.78,0,1
4877,2,Master’s,80.11,0,1
4878,10,Bachelor’s,72.46,1,1
4879,5,Bachelor’s,86.81,2,1
4880,4,Bachelor’s,85.18,0,1
4881,3,Bachelor’s,74.87,0,0
4882,9,High School,70.93,2,1
4883,12,Bachelor’s,67.64,0,1
4884,10,Master’s,68.83,0,1
4885,2,Master’s,74.08,1,0
4886,1,Bachelor’s,62.26,0,0
4887,2,High School,49.3,0,0
4888,8,Master’s,74.43,0,1
4889,6,Bachelor’s,89.43,2,1
4890,0,Bachelor’s,66.35,0,0
4891,1,Bachelor’s,76.02,0,0
4892,4,Bachelor’s,56.98,1,0
4893,2,High School,79.75,0,0
4894,4,Bachelor’s,63.96,0,0
4895,9,Bachelor’s,74.67,1,1
4896,0,Bachelor’s,76.15,1,0
4897,11,PhD,82.4,2,1
4898,4,PhD,53.2,0,0
4899,7,Master’s,82.15,0,1
4900,13,High School,68.77,0,1
4901,9,Bachelor’s,49.61,2,1
4902,1,High School,76.31,0,0
4903,0,Bachelor’s,64.34,1,0
4904,5,Bachelor’s,66.37,0,1
4905,5,Bachelor’s,74.36,2,1
4906,2,Bachelor’s,79.39,2,0
4907,5,Bachelor’s,52.2,0,1
4908,5,Bachelor’s,58.9,1,0
4909,1,Master’s,74.15,2,1
4910,5,Bachelor’s,61.37,2,1
4911,7,Bachelor’s,64.62,1,1
4912,0,Bachelor’s,48.52,0,0
4913,5,High School,70.82,0,0
4914,4,Bachelor’s,79.49,1,0
4915,0,Bachelor’s,84.04,0,1
4916,9,Master’s,73.36,0,1
4917,0,Master’s,72.07,0,0
4918,4,High School,76.74,0,0
4919,6,Bachelor’s,65.1,0,1
4920,3,High School,85.68,0,1
4921,2,Bachelor’s,86.38,0,1
4922,3,Bachelor’s,72.47,0,0
4923,5,Bachelor’s,65.16,0,1
4924,5,Master’s,50.58,2,1
4925,10,Bachelor’s,71.31,0,1
4926,2,Master’s,70.49,3,0
4927,5,Master’s,60.52,0,1
4928,17,Bachelor’s,71.31,1,1
4929,8,Bachelor’s,67.74,1,1
4930,9,Master’s,74.67,1,1
4931,2,High School,61.43,0,0
4932,18,Bachelor’s,70.95,1,0
4933,8,Master’s,65.58,0,1
4934,3,High School,76.73,0,0
4935,1,Bachelor’s,78.39,0,0
4936,5,Bachelor’s,66.0,1,1
4937,0,Master’s,71.52,0,0
4938,1,Master’s,75.91,0,0
4939,6,Bachelor’s,50.39,0,1
4940,5,High School,53.13,0,1
4941,8,Master’s,71.93,1,1
4942,7,Bachelor’s,81.27,1,1
4943,3,Bachelor’s,75.48,0,0
4944,2,Bachelor’s,59.73,1,1
4945,20,Master’s,81.16,0,0
4946,0,Bachelor’s,46.53,0,0
4947,6,Bachelor’s,82.46,2,1
4948,4,Bachelor’s,79.74,1,0
4949,10,Bachelor’s,83.1,0,1
4950,9,Master’s,85.36,2,1
4951,16,PhD,75.27,1,1
4952,18,Bachelor’s,74.04,1,1
4953,8,Master’s,94.71,0,1
4954,2,Bachelor’s,86.67,1,1
4955,9,Bachelor’s,57.29,0,1
4956,20,Master’s,71.98,0,1
4957,6,Bachelor’s,69.77,0,1
4958,4,Bachelor’s,67.51,2,0
4959,3,Master’s,77.27,2,1
4960,5,Master’s,68.3,1,1
4961,10,Bachelor’s,60.72,1,1
4962,1,Bachelor’s,65.7,0,0
4963,3,Master’s,80.04,0,1
4964,3,Bachelor’s,77.58,1,1
4965,4,Master’s,75.11,0,0
4966,5,Bachelor’s,53.5,0,1
4967,5,Master’s,84.28,0,1
4968,2,Bachelor’s,79.69,0,0
4969,3,Bachelor’s,85.29,1,1
4970,7,Bachelor’s,74.53,0,1
4971,0,Bachelor’s,73.88,1,0
4972,9,High School,69.73,1,1
4973,2,Master’s,67.22,1,0
4974,5,Master’s,85.79,0,1
4975,4,Master’s,76.99,1,0
4976,3,PhD,100.0,0,1
4977,5,Bachelor’s,62.09,0,1
4978,2,Master’s,64.67,0,0
4979,3,High School,89.64,0,1
4980,13,Master’s,86.12,0,1
4981,5,Bachelor’s,66.2,0,1
4982,11,Master’s,82.14,0,1
4983,17,Bachelor’s,52.16,1,1
4984,2,Bachelor’s,77.39,0,0
4985,8,Bachelor’s,65.7,2,1
4986,0,Master’s,84.04,0,1
4987,2,Bachelor’s,57.78,2,0
4988,8,Bachelor’s,65.05,0,1
4989,10,Master’s,77.88,1,1
4990,4,Bachelor’s,77.59,0,0
4991,6,Bachelor’s,85.22,0,1
4992,15,Master’s,69.24,0,1
4993,5,Master’s,79.78,0,1
4994,6,Bachelor’s,64.82,0,1
4995,17,Bachelor’s,77.32,0,1
4996,5,Bachelor’s,64.7,0,1
4997,7,Bachelor’s,86.54,0,1
4998,18,Master’s,92.89,2,1
4999,5,Bachelor’s,81.52,0,1
5000,6,High School,72.78,0,1
